Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
3558,52,female,Jacket,Outerwear,26,Nevada,M,Peach,Summer,4.9,no,Next Day Air,no,no,1,PayPal,Every 3 Months
3559,68,female,Backpack,Accessories,94,Alaska,L,Magenta,Summer,4.8,no,Standard,no,no,9,Venmo,Quarterly
3560,18,female,Shorts,Clothing,25,Utah,M,Beige,Fall,3,no,Next Day Air,no,no,13,Venmo,Every 3 Months
3561,18,female,Socks,Clothing,96,Kansas,XL,Violet,Fall,3.5,no,Express,no,no,5,Credit Card,Annually
3562,63,female,Sneakers,Footwear,29,North Carolina,L,Black,Spring,3.4,no,Standard,no,no,39,Credit Card,Fortnightly
3563,47,female,Sneakers,Footwear,36,Maryland,M,Cyan,Winter,3.4,no,Free Shipping,no,no,7,Bank Transfer,Weekly
3564,43,female,Blouse,Clothing,90,Maine,M,Green,Summer,4.9,no,Standard,no,no,8,Credit Card,Every 3 Months
3565,60,female,Gloves,Accessories,38,Illinois,S,Brown,Summer,4.4,no,Free Shipping,no,no,40,Venmo,Annually
3566,49,female,Handbag,Accessories,52,Pennsylvania,S,Gray,Spring,4.2,no,Store Pickup,no,no,35,PayPal,Monthly
3567,28,female,Jeans,Clothing,88,Alaska,S,Orange,Spring,3.1,no,Next Day Air,no,no,14,Venmo,Monthly
3568,32,female,Scarf,Accessories,56,New Mexico,S,Silver,Summer,4,no,Next Day Air,no,no,26,Credit Card,Monthly
3569,29,female,Sandals,Footwear,71,Arkansas,M,Purple,Spring,4.8,no,Next Day Air,no,no,14,PayPal,Quarterly
3570,35,female,Sandals,Footwear,94,Alaska,M,Olive,Fall,3.3,no,Express,no,no,9,Bank Transfer,Fortnightly
3571,23,female,Dress,Clothing,97,Louisiana,XL,Teal,Winter,4.7,no,Standard,no,no,32,Debit Card,Annually
3572,70,female,Skirt,Clothing,27,North Dakota,M,White,Summer,3.2,no,Standard,no,no,15,Bank Transfer,Every 3 Months
3573,23,female,Shorts,Clothing,28,Rhode Island,M,Black,Spring,5,no,Standard,no,no,25,Credit Card,Monthly
3574,43,female,Jeans,Clothing,67,Connecticut,L,Maroon,Fall,4.9,no,Free Shipping,no,no,27,PayPal,Monthly
3575,29,female,Socks,Clothing,70,New York,M,Cyan,Fall,4.9,no,Express,no,no,39,Bank Transfer,Quarterly
3576,61,female,Coat,Outerwear,95,Kentucky,M,Violet,Fall,3.7,no,Express,no,no,49,Venmo,Bi-Weekly
3577,29,female,Boots,Footwear,24,Maine,L,Yellow,Spring,3,no,Express,no,no,12,Venmo,Bi-Weekly
3578,66,female,Belt,Accessories,35,Missouri,S,Yellow,Winter,2.6,no,Standard,no,no,13,Bank Transfer,Weekly
3579,46,female,Shoes,Footwear,22,Georgia,L,Olive,Winter,2.6,no,Standard,no,no,22,Bank Transfer,Quarterly
3580,34,female,Scarf,Accessories,66,Arizona,L,Olive,Fall,4.8,no,Standard,no,no,19,Credit Card,Every 3 Months
3581,51,female,Blouse,Clothing,83,New Hampshire,M,Magenta,Summer,3.2,no,2-Day Shipping,no,no,3,Cash,Bi-Weekly
3582,26,female,Dress,Clothing,95,Georgia,M,Orange,Fall,4.9,no,Next Day Air,no,no,50,Credit Card,Weekly
3583,23,female,Shorts,Clothing,41,California,S,Beige,Summer,3.4,no,2-Day Shipping,no,no,15,PayPal,Annually
3584,52,female,Blouse,Clothing,77,Arizona,L,Brown,Summer,2.7,no,Store Pickup,no,no,44,Credit Card,Every 3 Months
3585,39,female,Sneakers,Footwear,52,Florida,L,Indigo,Fall,4.8,no,Express,no,no,48,Debit Card,Monthly
3586,39,female,Gloves,Accessories,41,New York,XL,Gray,Winter,4.1,no,Standard,no,no,4,Venmo,Bi-Weekly
3587,33,female,Hoodie,Clothing,28,Idaho,M,Yellow,Winter,4.6,no,Store Pickup,no,no,12,PayPal,Bi-Weekly
3588,33,female,Sweater,Clothing,90,Virginia,S,Violet,Summer,4.4,no,Standard,no,no,33,Debit Card,Annually
3589,23,female,Sunglasses,Accessories,55,Michigan,M,Magenta,Spring,3.5,no,2-Day Shipping,no,no,40,Cash,Annually
3590,31,female,Belt,Accessories,73,New Hampshire,M,Blue,Spring,4.8,no,Next Day Air,no,no,38,Cash,Every 3 Months
3591,27,female,Dress,Clothing,87,South Dakota,M,Gray,Fall,2.9,no,2-Day Shipping,no,no,19,Venmo,Every 3 Months
3592,48,female,Jacket,Outerwear,89,South Dakota,M,Gold,Winter,3.2,no,2-Day Shipping,no,no,38,Bank Transfer,Quarterly
3593,61,female,Boots,Footwear,82,New Jersey,L,Lavender,Spring,4.4,no,2-Day Shipping,no,no,18,Venmo,Fortnightly
3594,63,female,Sandals,Footwear,80,Wyoming,M,Black,Spring,4.6,no,Next Day Air,no,no,24,PayPal,Monthly
3595,19,female,Scarf,Accessories,87,Alabama,L,Charcoal,Summer,2.6,no,2-Day Shipping,no,no,29,Venmo,Quarterly
3596,21,female,Blouse,Clothing,41,South Dakota,M,Violet,Spring,3.1,no,Store Pickup,no,no,14,PayPal,Annually
3597,28,female,Hoodie,Clothing,83,South Carolina,M,Charcoal,Spring,4.3,no,Standard,no,no,44,Cash,Fortnightly
3598,29,female,Sunglasses,Accessories,71,New Mexico,M,Maroon,Summer,3.1,no,Standard,no,no,18,Bank Transfer,Quarterly
3599,23,female,Hoodie,Clothing,76,Connecticut,XL,Purple,Spring,4.6,no,Store Pickup,no,no,19,Bank Transfer,Bi-Weekly
3600,37,female,Scarf,Accessories,34,Kansas,S,Peach,Spring,4.6,no,Express,no,no,4,Cash,Weekly
3601,67,female,Dress,Clothing,81,South Carolina,XL,Olive,Spring,2.7,no,Free Shipping,no,no,25,Cash,Bi-Weekly
3602,34,female,T-shirt,Clothing,47,North Carolina,M,Indigo,Summer,3,no,Next Day Air,no,no,3,PayPal,Monthly
3603,58,female,Skirt,Clothing,36,Wyoming,S,Magenta,Summer,3.3,no,Store Pickup,no,no,40,Debit Card,Quarterly
3604,45,female,Jeans,Clothing,51,Louisiana,M,Gold,Spring,2.7,no,Free Shipping,no,no,5,Cash,Weekly
3605,63,female,Hoodie,Clothing,86,Louisiana,M,Orange,Fall,3.3,no,Standard,no,no,17,Debit Card,Annually
3606,68,female,Jeans,Clothing,41,Alabama,M,Gold,Fall,4.3,no,Store Pickup,no,no,36,Bank Transfer,Every 3 Months
3607,41,female,Sandals,Footwear,90,Minnesota,XL,Purple,Fall,4.8,no,Express,no,no,41,Venmo,Annually
3608,50,female,Hat,Accessories,93,New Mexico,L,Charcoal,Fall,3.3,no,Standard,no,no,20,Venmo,Bi-Weekly
3609,24,female,Gloves,Accessories,56,Tennessee,M,Cyan,Fall,4.3,no,Next Day Air,no,no,2,Cash,Every 3 Months
3610,21,female,Socks,Clothing,39,New Mexico,M,Cyan,Summer,3,no,2-Day Shipping,no,no,31,Debit Card,Monthly
3611,18,female,Jacket,Outerwear,86,Texas,XL,Green,Fall,4.8,no,2-Day Shipping,no,no,23,Bank Transfer,Fortnightly
3612,63,female,T-shirt,Clothing,82,Washington,M,Silver,Spring,2.9,no,Standard,no,no,30,Credit Card,Annually
3613,47,female,Sandals,Footwear,29,Michigan,M,Teal,Summer,3.6,no,Standard,no,no,26,Cash,Every 3 Months
3614,58,female,Hat,Accessories,27,Minnesota,M,Magenta,Fall,3.5,no,Store Pickup,no,no,40,Venmo,Annually
3615,46,female,Gloves,Accessories,25,Delaware,L,Maroon,Spring,4.7,no,2-Day Shipping,no,no,19,Bank Transfer,Annually
3616,35,female,Dress,Clothing,31,California,M,Gold,Winter,4.4,no,Free Shipping,no,no,4,Credit Card,Monthly
3617,42,female,Hoodie,Clothing,23,Wisconsin,L,Purple,Winter,3.3,no,Store Pickup,no,no,33,Debit Card,Fortnightly
3618,48,female,Belt,Accessories,47,Kentucky,M,Lavender,Fall,4.3,no,Express,no,no,29,Debit Card,Monthly
3619,28,female,Gloves,Accessories,67,Nevada,M,Maroon,Fall,4,no,2-Day Shipping,no,no,47,PayPal,Bi-Weekly
3620,44,female,Scarf,Accessories,75,North Carolina,S,Magenta,Winter,4.9,no,2-Day Shipping,no,no,50,Venmo,Weekly
3621,60,female,Sandals,Footwear,82,Louisiana,M,Turquoise,Summer,2.9,no,Express,no,no,28,Credit Card,Fortnightly
3622,38,female,Sneakers,Footwear,32,New Jersey,XL,Silver,Summer,4,no,2-Day Shipping,no,no,5,Cash,Fortnightly
3623,46,female,Dress,Clothing,41,Wisconsin,M,Purple,Fall,4.3,no,Store Pickup,no,no,12,Credit Card,Annually
3624,39,female,Jewelry,Accessories,89,Arkansas,M,Violet,Winter,2.7,no,2-Day Shipping,no,no,4,PayPal,Weekly
3625,22,female,Hat,Accessories,82,Texas,XL,Peach,Fall,5,no,Store Pickup,no,no,22,Bank Transfer,Bi-Weekly
3626,44,female,Scarf,Accessories,99,Illinois,L,Green,Winter,4.4,no,Express,no,no,32,PayPal,Weekly
3627,69,female,Blouse,Clothing,98,Mississippi,L,Teal,Fall,3.5,no,Express,no,no,32,Venmo,Quarterly
3628,39,female,Belt,Accessories,54,Delaware,M,Silver,Winter,3.3,no,Next Day Air,no,no,48,Cash,Every 3 Months
3629,53,female,Blouse,Clothing,88,Georgia,L,Purple,Summer,3.8,no,Free Shipping,no,no,35,Credit Card,Monthly
3630,52,female,T-shirt,Clothing,43,Kansas,L,Lavender,Summer,4.5,no,Standard,no,no,44,Debit Card,Fortnightly
3631,65,female,Hat,Accessories,73,Oklahoma,M,Lavender,Winter,4.8,no,Store Pickup,no,no,29,Cash,Weekly
3632,48,female,Hat,Accessories,50,New Jersey,M,Peach,Fall,2.9,no,Store Pickup,no,no,26,Credit Card,Monthly
3633,27,female,Sneakers,Footwear,73,Utah,L,Green,Spring,3.2,no,Express,no,no,3,Debit Card,Quarterly
3634,39,female,Gloves,Accessories,51,Montana,M,Orange,Spring,2.8,no,Free Shipping,no,no,1,Bank Transfer,Bi-Weekly
3635,59,female,Socks,Clothing,22,Ohio,M,Pink,Winter,3.3,no,Standard,no,no,17,PayPal,Annually
3636,52,female,Sandals,Footwear,32,Colorado,L,Cyan,Fall,3.3,no,Free Shipping,no,no,17,Credit Card,Fortnightly
3637,50,female,Sandals,Footwear,38,California,L,Lavender,Summer,4.2,no,2-Day Shipping,no,no,36,Cash,Weekly
3638,32,female,Boots,Footwear,66,Utah,L,Yellow,Winter,3.6,no,Express,no,no,32,Credit Card,Fortnightly
3639,40,female,Backpack,Accessories,20,Kansas,M,Olive,Spring,4.6,no,Express,no,no,50,PayPal,Bi-Weekly
3640,26,female,Coat,Outerwear,44,Illinois,M,Brown,Summer,3.6,no,2-Day Shipping,no,no,39,Venmo,Annually
3641,47,female,Sunglasses,Accessories,31,Minnesota,L,Pink,Spring,4,no,Next Day Air,no,no,17,PayPal,Monthly
3642,51,female,Jacket,Outerwear,45,New York,M,Cyan,Fall,2.7,no,Free Shipping,no,no,39,Bank Transfer,Every 3 Months
3643,47,female,Dress,Clothing,71,Arizona,L,Maroon,Summer,4.4,no,Store Pickup,no,no,5,PayPal,Annually
3644,53,female,Scarf,Accessories,96,Tennessee,XL,Magenta,Fall,3.2,no,Standard,no,no,47,Debit Card,Annually
3645,35,female,Blouse,Clothing,32,Arkansas,M,Violet,Winter,2.6,no,Next Day Air,no,no,18,Venmo,Weekly
3646,38,female,Backpack,Accessories,90,Colorado,L,Silver,Summer,3.4,no,Free Shipping,no,no,31,Credit Card,Every 3 Months
3647,69,female,Jewelry,Accessories,68,Nevada,M,Maroon,Spring,5,no,2-Day Shipping,no,no,39,Debit Card,Fortnightly
3648,47,female,Shorts,Clothing,45,Kansas,M,Gray,Winter,2.9,no,Store Pickup,no,no,12,Bank Transfer,Weekly
3649,31,female,Skirt,Clothing,67,New York,M,White,Winter,5,no,Free Shipping,no,no,45,Cash,Bi-Weekly
3650,68,female,Skirt,Clothing,57,Minnesota,M,Brown,Fall,4.4,no,Standard,no,no,33,Credit Card,Fortnightly
3651,51,female,Jeans,Clothing,60,Ohio,M,Silver,Summer,3.5,no,2-Day Shipping,no,no,3,PayPal,Annually
3652,20,female,Handbag,Accessories,32,Arizona,M,Yellow,Spring,3.8,no,Express,no,no,5,Venmo,Every 3 Months
3653,27,female,Handbag,Accessories,29,Kentucky,S,Magenta,Fall,3.8,no,Store Pickup,no,no,23,Debit Card,Monthly
3654,67,female,Coat,Outerwear,20,Minnesota,M,Blue,Spring,3.9,no,Next Day Air,no,no,39,Credit Card,Fortnightly
3655,21,female,Jewelry,Accessories,98,Arkansas,M,Green,Winter,3.3,no,Next Day Air,no,no,10,Credit Card,Annually
3656,20,female,Sweater,Clothing,27,Wyoming,M,Yellow,Fall,2.9,no,Next Day Air,no,no,4,Credit Card,Bi-Weekly
3657,35,female,Jacket,Outerwear,67,North Dakota,XL,Cyan,Spring,3.7,no,2-Day Shipping,no,no,18,Credit Card,Monthly
3658,58,female,Shoes,Footwear,82,Alabama,L,Gold,Winter,3.7,no,Express,no,no,1,Debit Card,Every 3 Months
3659,28,female,T-shirt,Clothing,72,Mississippi,M,Magenta,Fall,4.6,no,Standard,no,no,18,PayPal,Fortnightly
3660,27,female,Sandals,Footwear,77,Illinois,S,Gray,Fall,4.9,no,Store Pickup,no,no,46,Bank Transfer,Annually
3661,19,female,Shoes,Footwear,74,Arkansas,L,Indigo,Winter,3.1,no,2-Day Shipping,no,no,13,Bank Transfer,Fortnightly
3662,63,female,Sandals,Footwear,39,Kansas,S,White,Winter,3.5,no,Next Day Air,no,no,5,Credit Card,Fortnightly
3663,69,female,Shorts,Clothing,80,Rhode Island,M,Indigo,Spring,4.9,no,Next Day Air,no,no,11,Debit Card,Weekly
3664,65,female,Backpack,Accessories,59,Florida,M,Green,Summer,4.4,no,Express,no,no,49,Credit Card,Weekly
3665,63,female,Jacket,Outerwear,68,Missouri,M,Turquoise,Fall,4.4,no,Store Pickup,no,no,1,Debit Card,Fortnightly
3666,28,female,Socks,Clothing,77,North Carolina,M,Peach,Fall,3.4,no,Next Day Air,no,no,11,Credit Card,Quarterly
3667,67,female,Jewelry,Accessories,50,Alabama,M,Olive,Winter,3,no,2-Day Shipping,no,no,47,Cash,Every 3 Months
3668,51,female,Pants,Clothing,45,Washington,L,Cyan,Fall,2.6,no,Next Day Air,no,no,20,Venmo,Monthly
3669,59,female,Blouse,Clothing,71,Michigan,XL,Magenta,Summer,3.2,no,Store Pickup,no,no,18,Venmo,Annually
3670,25,female,Socks,Clothing,52,Washington,S,Silver,Fall,4.6,no,Store Pickup,no,no,43,PayPal,Quarterly
3671,31,female,Shoes,Footwear,50,Vermont,S,White,Winter,3.8,no,Free Shipping,no,no,4,PayPal,Every 3 Months
3672,62,female,Handbag,Accessories,66,Illinois,L,Pink,Summer,4.8,no,2-Day Shipping,no,no,20,Venmo,Quarterly
3673,51,female,Sandals,Footwear,81,New York,S,Pink,Fall,4.5,no,Free Shipping,no,no,7,PayPal,Monthly
3674,32,female,Socks,Clothing,28,Rhode Island,M,Pink,Summer,4.2,no,2-Day Shipping,no,no,31,Bank Transfer,Fortnightly
3675,35,female,Handbag,Accessories,65,Washington,M,Blue,Winter,2.7,no,2-Day Shipping,no,no,41,Venmo,Fortnightly
3676,70,female,Hat,Accessories,80,Virginia,M,White,Winter,4.5,no,Express,no,no,3,Bank Transfer,Monthly
3677,19,female,Jewelry,Accessories,94,Wisconsin,S,Teal,Spring,4.9,no,Free Shipping,no,no,16,PayPal,Monthly
3678,32,female,Backpack,Accessories,30,Michigan,M,Gray,Fall,2.8,no,Standard,no,no,43,Cash,Annually
3679,56,female,Shirt,Clothing,45,Texas,S,Beige,Fall,3.5,no,Standard,no,no,29,Bank Transfer,Fortnightly
3680,53,female,Coat,Outerwear,91,Idaho,M,Violet,Summer,2.5,no,Store Pickup,no,no,5,Cash,Bi-Weekly
3681,22,female,Sunglasses,Accessories,36,Iowa,S,Blue,Winter,2.9,no,Standard,no,no,30,Debit Card,Quarterly
3682,26,female,Gloves,Accessories,73,Connecticut,XL,Magenta,Fall,4.2,no,Next Day Air,no,no,33,Debit Card,Monthly
3683,42,female,Shirt,Clothing,60,Wyoming,M,Maroon,Fall,4.6,no,Store Pickup,no,no,46,Venmo,Bi-Weekly
3684,30,female,Socks,Clothing,77,Mississippi,M,Purple,Winter,3,no,Free Shipping,no,no,17,Venmo,Fortnightly
3685,29,female,Skirt,Clothing,86,Pennsylvania,L,Charcoal,Spring,4.4,no,Free Shipping,no,no,47,Credit Card,Bi-Weekly
3686,47,female,Shorts,Clothing,42,Tennessee,L,Red,Summer,2.6,no,Standard,no,no,17,Cash,Bi-Weekly
3687,59,female,Sandals,Footwear,70,Louisiana,M,Charcoal,Spring,4.8,no,Free Shipping,no,no,17,Cash,Bi-Weekly
3688,34,female,Shirt,Clothing,44,Arkansas,L,Lavender,Summer,2.9,no,Next Day Air,no,no,28,Bank Transfer,Every 3 Months
3689,52,female,Sunglasses,Accessories,91,West Virginia,L,White,Spring,3,no,Next Day Air,no,no,8,Cash,Monthly
3690,47,female,Jewelry,Accessories,30,South Carolina,L,Red,Fall,4.5,no,Standard,no,no,8,Bank Transfer,Quarterly
3691,24,female,Blouse,Clothing,23,Kansas,S,Violet,Fall,3.7,no,Store Pickup,no,no,4,Bank Transfer,Bi-Weekly
3692,63,female,Sandals,Footwear,21,Michigan,XL,Orange,Summer,4.8,no,Next Day Air,no,no,24,PayPal,Weekly
3693,59,female,Coat,Outerwear,34,Alabama,L,Turquoise,Spring,4.8,no,Free Shipping,no,no,29,Cash,Fortnightly
3694,66,female,Blouse,Clothing,46,South Dakota,M,Violet,Summer,4.7,no,2-Day Shipping,no,no,10,Venmo,Weekly
3695,45,female,Sweater,Clothing,41,Rhode Island,M,Blue,Winter,2.6,no,Express,no,no,11,PayPal,Bi-Weekly
3696,38,female,Skirt,Clothing,33,Florida,M,White,Fall,4.6,no,Standard,no,no,18,Bank Transfer,Fortnightly
3697,63,female,Blouse,Clothing,48,Connecticut,L,Turquoise,Fall,3.4,no,Next Day Air,no,no,26,Bank Transfer,Annually
3698,55,female,Hoodie,Clothing,66,Pennsylvania,L,Pink,Winter,3,no,Standard,no,no,39,Cash,Weekly
3699,25,female,Skirt,Clothing,54,California,XL,Maroon,Spring,4,no,2-Day Shipping,no,no,4,Venmo,Annually
3700,51,female,Backpack,Accessories,55,Oklahoma,M,Olive,Fall,2.6,no,Store Pickup,no,no,24,Bank Transfer,Weekly
3701,28,female,Handbag,Accessories,84,North Dakota,XL,Charcoal,Summer,3.4,no,Store Pickup,no,no,2,Bank Transfer,Every 3 Months
3702,46,female,Sandals,Footwear,66,New Mexico,M,Charcoal,Spring,4.5,no,Store Pickup,no,no,36,Cash,Annually
3703,58,female,Shoes,Footwear,65,South Carolina,M,Indigo,Spring,2.7,no,Store Pickup,no,no,36,Venmo,Weekly
3704,30,female,Sandals,Footwear,83,Michigan,S,Teal,Fall,2.9,no,Standard,no,no,23,PayPal,Every 3 Months
3705,68,female,Sunglasses,Accessories,61,Missouri,L,Black,Winter,4,no,Store Pickup,no,no,36,Credit Card,Quarterly
3706,28,female,Skirt,Clothing,65,Colorado,L,Teal,Summer,3.2,no,Free Shipping,no,no,2,Debit Card,Annually
3707,26,female,Sandals,Footwear,55,Kansas,M,Green,Spring,4,no,Store Pickup,no,no,17,Cash,Bi-Weekly
3708,35,female,Gloves,Accessories,79,Illinois,M,Gold,Fall,3.4,no,2-Day Shipping,no,no,19,Venmo,Weekly
3709,40,female,Hoodie,Clothing,96,South Carolina,M,Red,Fall,4.9,no,Express,no,no,41,PayPal,Monthly
3710,31,female,Socks,Clothing,43,Utah,M,Silver,Fall,3.6,no,Free Shipping,no,no,27,PayPal,Quarterly
3711,60,female,Jewelry,Accessories,40,Hawaii,M,Yellow,Summer,3.6,no,2-Day Shipping,no,no,32,Bank Transfer,Fortnightly
3712,69,female,Hat,Accessories,62,Texas,XL,Peach,Fall,3.2,no,Free Shipping,no,no,33,Cash,Annually
3713,51,female,Blouse,Clothing,72,Oregon,M,Turquoise,Spring,3.7,no,2-Day Shipping,no,no,24,PayPal,Quarterly
3714,49,female,Shoes,Footwear,87,Arizona,M,Peach,Spring,2.6,no,Express,no,no,31,Debit Card,Every 3 Months
3715,18,female,Hat,Accessories,31,New York,S,Peach,Winter,3.9,no,Express,no,no,35,Credit Card,Weekly
3716,63,female,Sunglasses,Accessories,34,Nebraska,S,Orange,Fall,3.4,no,Free Shipping,no,no,2,Bank Transfer,Monthly
3717,57,female,Shirt,Clothing,53,Vermont,M,Charcoal,Fall,3.4,no,Next Day Air,no,no,42,Debit Card,Every 3 Months
3718,45,female,T-shirt,Clothing,85,Maryland,XL,White,Summer,4.2,no,Express,no,no,47,Bank Transfer,Every 3 Months
3719,36,female,Pants,Clothing,50,Tennessee,L,Turquoise,Fall,2.9,no,Standard,no,no,44,Bank Transfer,Bi-Weekly
3720,20,female,Pants,Clothing,91,Pennsylvania,M,Red,Summer,4.1,no,Free Shipping,no,no,8,Bank Transfer,Every 3 Months
3721,21,female,Hat,Accessories,56,South Carolina,M,Peach,Fall,3.6,no,Free Shipping,no,no,13,Credit Card,Quarterly
3722,62,female,Coat,Outerwear,60,Connecticut,L,Pink,Fall,4,no,Next Day Air,no,no,10,Cash,Annually
3723,23,female,Jacket,Outerwear,34,Kentucky,XL,Yellow,Fall,4,no,Standard,no,no,1,Credit Card,Fortnightly
3724,26,female,Sandals,Footwear,30,Rhode Island,M,Beige,Spring,3.6,no,Free Shipping,no,no,1,Debit Card,Monthly
3725,30,female,Gloves,Accessories,71,Colorado,L,Green,Winter,3.1,no,Express,no,no,18,Bank Transfer,Annually
3726,18,female,Dress,Clothing,100,Oklahoma,S,Turquoise,Winter,4.4,no,Next Day Air,no,no,2,PayPal,Annually
3727,47,female,Belt,Accessories,85,Idaho,XL,Orange,Fall,4.3,no,Next Day Air,no,no,36,Debit Card,Every 3 Months
3728,41,female,Socks,Clothing,83,Maine,M,Gold,Summer,3.5,no,Next Day Air,no,no,17,Debit Card,Bi-Weekly
3729,62,female,Jacket,Outerwear,31,Vermont,L,Red,Winter,3,no,Standard,no,no,1,Debit Card,Annually
3730,28,female,Boots,Footwear,82,Rhode Island,M,Teal,Spring,4.7,no,2-Day Shipping,no,no,50,Cash,Quarterly
3731,46,female,Shirt,Clothing,79,Florida,M,Teal,Summer,2.5,no,2-Day Shipping,no,no,3,Credit Card,Bi-Weekly
3732,54,female,Hat,Accessories,62,West Virginia,M,Lavender,Spring,3.1,no,2-Day Shipping,no,no,45,PayPal,Quarterly
3733,36,female,Shoes,Footwear,92,Indiana,L,Pink,Spring,3.3,no,Free Shipping,no,no,28,PayPal,Annually
3734,25,female,Socks,Clothing,58,Illinois,M,Maroon,Fall,4.7,no,Next Day Air,no,no,6,Debit Card,Every 3 Months
3735,38,female,Hoodie,Clothing,88,California,M,Beige,Spring,3.4,no,Next Day Air,no,no,33,Debit Card,Every 3 Months
3736,38,female,Sandals,Footwear,44,Massachusetts,L,Orange,Spring,3.1,no,2-Day Shipping,no,no,29,PayPal,Annually
3737,42,female,Jeans,Clothing,56,Idaho,M,Red,Spring,4.6,no,Store Pickup,no,no,2,PayPal,Every 3 Months
3738,19,female,Jewelry,Accessories,23,Kentucky,S,Maroon,Winter,4.9,no,Free Shipping,no,no,43,PayPal,Bi-Weekly
3739,34,female,Shorts,Clothing,45,Delaware,M,Brown,Spring,2.7,no,Free Shipping,no,no,48,Cash,Fortnightly
3740,38,female,Sunglasses,Accessories,31,Idaho,M,Olive,Fall,4.2,no,Free Shipping,no,no,43,Credit Card,Weekly
3741,42,female,Pants,Clothing,96,Virginia,M,Silver,Summer,2.6,no,Store Pickup,no,no,26,Debit Card,Bi-Weekly
3742,58,female,Shirt,Clothing,96,Arizona,M,Purple,Spring,3.2,no,2-Day Shipping,no,no,26,Debit Card,Bi-Weekly
3743,56,female,Shirt,Clothing,80,Maryland,M,Gray,Fall,4.4,no,Standard,no,no,50,Credit Card,Bi-Weekly
3744,62,female,Pants,Clothing,28,Idaho,L,Cyan,Fall,3.6,no,Free Shipping,no,no,36,Debit Card,Quarterly
3745,24,female,Hoodie,Clothing,51,New Jersey,M,Gray,Summer,2.7,no,Next Day Air,no,no,26,Bank Transfer,Fortnightly
3746,60,female,Socks,Clothing,41,Washington,L,Gold,Spring,4.3,no,Express,no,no,2,Debit Card,Monthly
3747,53,female,Coat,Outerwear,99,Idaho,XL,Cyan,Summer,2.6,no,Next Day Air,no,no,49,PayPal,Monthly
3748,26,female,Sweater,Clothing,53,Rhode Island,L,Olive,Spring,4.3,no,Store Pickup,no,no,32,Bank Transfer,Bi-Weekly
3749,34,female,Backpack,Accessories,25,Delaware,M,Violet,Fall,3.9,no,2-Day Shipping,no,no,3,Venmo,Annually
3750,24,female,Blouse,Clothing,95,Alaska,L,Yellow,Winter,2.9,no,2-Day Shipping,no,no,38,Venmo,Every 3 Months
3751,42,female,Hoodie,Clothing,88,Arizona,M,Gold,Fall,3.1,no,Free Shipping,no,no,5,PayPal,Monthly
3752,36,female,Jewelry,Accessories,97,Alabama,S,Silver,Fall,4.2,no,Free Shipping,no,no,8,Credit Card,Every 3 Months
3753,24,female,Coat,Outerwear,81,Washington,L,Pink,Winter,4.1,no,2-Day Shipping,no,no,43,Venmo,Weekly
3754,39,female,Sunglasses,Accessories,26,Louisiana,S,Turquoise,Winter,4.2,no,Next Day Air,no,no,22,Bank Transfer,Fortnightly
3755,46,female,Shoes,Footwear,41,Nebraska,M,Turquoise,Summer,4.4,no,Express,no,no,10,Cash,Every 3 Months
3756,64,female,Skirt,Clothing,93,Pennsylvania,M,Peach,Fall,3.4,no,Free Shipping,no,no,26,Credit Card,Monthly
3757,64,female,Skirt,Clothing,69,South Carolina,L,Teal,Spring,4.8,no,Express,no,no,42,Debit Card,Bi-Weekly
3758,61,female,Skirt,Clothing,44,California,L,Red,Fall,4.5,no,2-Day Shipping,no,no,33,Cash,Weekly
3759,61,female,Sandals,Footwear,54,Indiana,S,Black,Spring,2.7,no,Store Pickup,no,no,23,Bank Transfer,Quarterly
3760,44,female,Sneakers,Footwear,61,Missouri,M,Pink,Spring,3.5,no,Store Pickup,no,no,30,Venmo,Quarterly
3761,65,female,Socks,Clothing,80,Connecticut,M,Peach,Fall,3.1,no,Next Day Air,no,no,36,PayPal,Weekly
3762,60,female,Backpack,Accessories,30,Nevada,M,Green,Summer,2.8,no,Next Day Air,no,no,3,Venmo,Every 3 Months
3763,65,female,Shorts,Clothing,94,New York,L,Green,Fall,2.9,no,Store Pickup,no,no,13,PayPal,Annually
3764,27,female,Shirt,Clothing,24,Oklahoma,XL,Red,Winter,4.5,no,Standard,no,no,38,Cash,Every 3 Months
3765,36,female,Socks,Clothing,21,South Dakota,M,Maroon,Fall,3.5,no,Next Day Air,no,no,19,Venmo,Monthly
3766,22,female,Jewelry,Accessories,52,Missouri,M,Green,Summer,4.3,no,Standard,no,no,14,Bank Transfer,Bi-Weekly
